Local Time,Measurement,Size (nm),Voltage (V),Sheath Flow,Flowmeter Flow,Corona HV (V)
2025 05 12 07 54 06 +0000, 93 182 10.501481 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 12 07 54 12 +0000, 95 185 10.674613 1 0,0.0,0.03434,13.89,13.89,4800.0
2025 05 12 07 54 18 +0000, 89 176 10.155221 1 0,0.0,0.03434,13.91,13.91,4800.0
2025 05 12 07 54 24 +0000, 89 176 10.155221 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 12 07 54 30 +0000, 80 158 9.116491 1 0,0.0,0.03434,13.76,13.76,4800.0
2025 05 12 07 54 36 +0000, 93 181 10.443777 1 0,0.0,0.03434,13.73,13.73,4800.0
2025 05 12 07 54 42 +0000, 76 148 8.539441 1 0,0.0,0.03434,13.71,13.71,4800.0
2025 05 12 07 54 48 +0000, 87 172 9.924390 1 0,0.0,0.03434,14.22,14.22,4800.0
2025 05 12 07 54 54 +0000, 88 172 9.924399 1 0,0.0,0.03434,14.06,14.06,4800.0
2025 05 12 07 55 01 +0000, 73 143 8.250911 1 0,0.0,0.03434,14.16,14.16,4800.0
2025 05 12 07 55 07 +0000, 91 178 10.270647 1 0,0.0,0.03434,14.21,14.21,4800.0
2025 05 12 07 55 13 +0000, 77 153 8.827956 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 12 07 55 19 +0000, 91 181 10.443757 1 0,0.0,0.03434,13.96,13.96,4800.0
2025 05 12 07 55 25 +0000, 86 169 9.751272 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 12 07 55 31 +0000, 83 161 9.289625 1 0,0.0,0.03434,13.89,13.89,4800.0
2025 05 12 07 55 37 +0000, 92 178 10.270658 1 0,0.0,0.03434,14.16,14.16,4800.0
2025 05 12 07 55 43 +0000, 88 173 9.982102 1 0,0.0,0.03434,14.07,14.07,4800.0
2025 05 12 07 55 49 +0000, 84 163 9.405038 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 12 07 55 55 +0000, 87 171 9.866688 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 12 07 56 02 +0000, 87 171 9.866688 1 0,0.0,0.03434,14.18,14.18,4800.0
2025 05 12 07 56 08 +0000, 76 150 8.654843 1 0,0.0,0.03434,14.11,14.11,4800.0
2025 05 12 07 56 14 +0000, 81 160 9.231905 1 0,0.0,0.03434,13.94,13.94,4800.0
2025 05 12 07 56 20 +0000, 86 170 9.808975 1 0,0.0,0.03434,14.22,14.22,4800.0
2025 05 12 07 56 26 +0000, 82 162 9.347319 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 12 07 56 32 +0000, 86 171 9.866677 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 12 07 56 38 +0000, 86 169 9.751272 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 12 07 56 44 +0000, 88 173 9.982102 1 0,0.0,0.03434,14.07,14.07,4800.0
2025 05 12 07 56 50 +0000, 88 173 9.982102 1 0,0.0,0.03434,13.83,13.83,4800.0
2025 05 12 07 56 56 +0000, 85 169 9.751262 1 0,0.0,0.03434,14.07,14.07,4800.0
2025 05 12 07 57 03 +0000, 96 188 10.847734 1 0,0.0,0.03434,14.16,14.16,4800.0
2025 05 12 07 57 09 +0000, 84 167 9.635848 1 0,0.0,0.03434,13.88,13.88,4800.0
2025 05 12 07 57 15 +0000, 83 163 9.405029 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 12 07 57 21 +0000, 81 160 9.231905 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 12 07 57 27 +0000, 85 168 9.693561 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 12 07 57 33 +0000, 68 134 7.731564 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 12 07 57 39 +0000, 82 162 9.347319 1 0,0.0,0.03434,14.06,14.06,4800.0
2025 05 12 07 57 45 +0000, 75 147 8.481730 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 12 07 57 51 +0000, 92 180 10.386064 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 12 07 57 57 +0000, 87 168 9.693580 1 0,0.0,0.03434,13.87,13.87,4800.0
2025 05 12 07 58 04 +0000, 82 163 9.405020 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 12 07 58 10 +0000, 91 177 10.212945 1 0,0.0,0.03434,14.22,14.22,4800.0
2025 05 12 07 58 16 +0000, 90 177 10.212934 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 12 07 58 22 +0000, 85 168 9.693561 1 0,0.0,0.03434,13.9,13.9,4800.0
2025 05 12 07 58 28 +0000, 86 169 9.751272 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 12 07 58 34 +0000, 90 177 10.212934 1 0,0.0,0.03434,13.86,13.86,4800.0
2025 05 12 07 58 40 +0000, 95 187 10.790020 1 0,0.0,0.03434,14.23,14.23,4800.0
2025 05 12 07 58 46 +0000, 89 173 9.982112 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 12 07 58 52 +0000, 96 188 10.847734 1 0,0.0,0.03434,13.75,13.75,4800.0
2025 05 12 07 58 58 +0000, 102 199 11.482546 1 0,0.0,0.03434,14.18,14.18,4800.0
2025 05 12 07 59 05 +0000, 80 157 9.058790 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 12 07 59 11 +0000, 92 182 10.501472 1 0,0.0,0.03434,14.06,14.06,4800.0
2025 05 12 07 59 17 +0000, 84 165 9.520443 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 12 07 59 23 +0000, 85 168 9.693561 1 0,0.0,0.03434,13.94,13.94,4800.0
2025 05 12 07 59 29 +0000, 90 175 10.097528 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 12 07 59 35 +0000, 84 166 9.578145 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 12 07 59 41 +0000, 84 167 9.635848 1 0,0.0,0.03434,13.58,13.58,4800.0
2025 05 12 07 59 47 +0000, 82 162 9.347319 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 12 07 59 53 +0000, 85 167 9.635858 1 0,0.0,0.03434,14.06,14.06,4800.0
2025 05 12 07 59 59 +0000, 83 163 9.405029 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 12 08 00 06 +0000, 95 188 10.847724 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 12 08 00 12 +0000, 93 183 10.559184 1 0,0.0,0.03434,13.72,13.72,4800.0
2025 05 12 08 00 18 +0000, 85 166 9.578155 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 12 08 00 24 +0000, 83 166 9.578135 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 12 08 00 30 +0000, 77 153 8.827956 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 12 08 00 36 +0000, 86 170 9.808975 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 12 08 00 42 +0000, 97 191 11.020857 1 0,0.0,0.03434,14.14,14.14,4800.0
2025 05 12 08 00 48 +0000, 82 161 9.289616 1 0,0.0,0.03434,14.06,14.06,4800.0
2025 05 12 08 00 54 +0000, 82 160 9.231915 1 0,0.0,0.03434,13.81,13.81,4800.0
2025 05 12 08 01 00 +0000, 80 157 9.058790 1 0,0.0,0.03434,14.11,14.11,4800.0
2025 05 12 08 01 07 +0000, 88 173 9.982102 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 12 08 01 13 +0000, 88 171 9.866697 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 12 08 01 19 +0000, 77 153 8.827956 1 0,0.0,0.03434,13.61,13.61,4800.0
2025 05 12 08 01 25 +0000, 92 181 10.443768 1 0,0.0,0.03434,14.29,14.29,4800.0
2025 05 12 08 01 31 +0000, 82 160 9.231915 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 12 08 01 37 +0000, 80 159 9.174193 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 12 08 01 43 +0000, 93 183 10.559184 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 12 08 01 49 +0000, 93 181 10.443777 1 0,0.0,0.03434,13.66,13.66,4800.0
2025 05 12 08 01 55 +0000, 81 160 9.231905 1 0,0.0,0.03434,13.94,13.94,4800.0
2025 05 12 08 02 01 +0000, 77 152 8.770255 1 0,0.0,0.03434,14,14,4800.0
2025 05 12 08 02 08 +0000, 85 166 9.578155 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 12 08 02 14 +0000, 67 133 7.673856 1 0,0.0,0.03434,13.86,13.86,4800.0
2025 05 12 08 02 20 +0000, 87 171 9.866688 1 0,0.0,0.03434,13.98,13.98,4800.0
2025 05 12 08 02 26 +0000, 83 163 9.405029 1 0,0.0,0.03434,13.75,13.75,4800.0
2025 05 12 08 02 32 +0000, 83 163 9.405029 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 12 08 02 38 +0000, 92 181 10.443768 1 0,0.0,0.03434,14.23,14.23,4800.0
2025 05 12 08 02 44 +0000, 84 165 9.520443 1 0,0.0,0.03434,13.84,13.84,4800.0
2025 05 12 08 02 50 +0000, 90 176 10.155231 1 0,0.0,0.03434,14,14,4800.0
2025 05 12 08 02 56 +0000, 77 153 8.827956 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 12 08 03 02 +0000, 79 158 9.116482 1 0,0.0,0.03434,14.11,14.11,4800.0
2025 05 12 08 03 09 +0000, 81 161 9.289606 1 0,0.0,0.03434,13.94,13.94,4800.0
2025 05 12 08 03 15 +0000, 88 175 10.097507 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 12 08 03 21 +0000, 84 166 9.578145 1 0,0.0,0.03434,14.16,14.16,4800.0
2025 05 12 08 03 27 +0000, 90 177 10.212934 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 12 08 03 33 +0000, 83 161 9.289625 1 0,0.0,0.03434,14.01,14.01,4800.0
2025 05 12 08 03 39 +0000, 77 152 8.770255 1 0,0.0,0.03434,14.01,14.01,4800.0
2025 05 12 08 03 45 +0000, 85 165 9.520453 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 12 08 03 51 +0000, 92 179 10.328362 1 0,0.0,0.03434,14,14,4800.0
2025 05 12 08 03 57 +0000, 88 175 10.097507 1 0,0.0,0.03434,13.75,13.75,4800.0
2025 05 12 08 04 03 +0000, 91 178 10.270647 1 0,0.0,0.03434,13.89,13.89,4800.0
2025 05 12 08 04 10 +0000, 77 150 8.654852 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 12 08 04 16 +0000, 79 154 8.885675 1 0,0.0,0.03434,13.81,13.81,4800.0
2025 05 12 08 04 22 +0000, 85 166 9.578155 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 12 08 04 28 +0000, 80 156 9.001088 1 0,0.0,0.03434,13.78,13.78,4800.0
2025 05 12 08 04 34 +0000, 86 167 9.635867 1 0,0.0,0.03434,13.79,13.79,4800.0
2025 05 12 08 04 40 +0000, 92 182 10.501472 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 12 08 04 46 +0000, 82 161 9.289616 1 0,0.0,0.03434,13.96,13.96,4800.0
2025 05 12 08 04 52 +0000, 80 155 8.943386 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 12 08 04 58 +0000, 90 178 10.270638 1 0,0.0,0.03434,14,14,4800.0
2025 05 12 08 05 04 +0000, 100 197 11.367114 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 12 08 05 11 +0000, 87 169 9.751282 1 0,0.0,0.03434,13.86,13.86,4800.0
2025 05 12 08 05 17 +0000, 96 187 10.790030 1 0,0.0,0.03434,14.15,14.15,4800.0
2025 05 12 08 05 23 +0000, 85 165 9.520453 1 0,0.0,0.03434,13.75,13.75,4800.0
2025 05 12 08 05 29 +0000, 85 170 9.808965 1 0,0.0,0.03434,13.74,13.74,4800.0
2025 05 12 08 05 35 +0000, 91 179 10.328351 1 0,0.0,0.03434,13.96,13.96,4800.0
2025 05 12 08 05 41 +0000, 98 192 11.078571 1 0,0.0,0.03434,13.9,13.9,4800.0
2025 05 12 08 05 47 +0000, 88 174 10.039805 1 0,0.0,0.03434,13.89,13.89,4800.0
2025 05 12 08 05 53 +0000, 82 161 9.289616 1 0,0.0,0.03434,14.25,14.25,4800.0
2025 05 12 08 05 59 +0000, 86 170 9.808975 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 12 08 06 05 +0000, 96 189 10.905437 1 0,0.0,0.03434,13.89,13.89,4800.0
2025 05 12 08 06 12 +0000, 85 169 9.751262 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 12 08 06 18 +0000, 89 175 10.097518 1 0,0.0,0.03434,13.77,13.77,4800.0
2025 05 12 08 06 24 +0000, 76 149 8.597141 1 0,0.0,0.03434,14.18,14.18,4800.0
2025 05 12 08 06 30 +0000, 87 170 9.808985 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 12 08 06 36 +0000, 88 175 10.097507 1 0,0.0,0.03434,13.97,13.97,4800.0
2025 05 12 08 06 42 +0000, 93 184 10.616888 1 0,0.0,0.03434,14.14,14.14,4800.0
2025 05 12 08 06 48 +0000, 75 149 8.597133 1 0,0.0,0.03434,14.14,14.14,4800.0
2025 05 12 08 06 54 +0000, 90 177 10.212934 1 0,0.0,0.03434,13.87,13.87,4800.0
2025 05 12 08 07 00 +0000, 83 165 9.520434 1 0,0.0,0.03434,14.18,14.18,4800.0
2025 05 12 08 07 09 +0000, 83 162 9.347327 1 0,0.0,0.03434,13.94,13.94,0.0
2025 05 12 08 07 15 +0000, 81 159 9.174203 1 0,0.0,0.03434,13.93,13.93,0.0
2025 05 12 08 07 21 +0000, 80 156 9.001088 1 0,0.0,0.03434,13.9,13.9,0.0
2025 05 12 08 07 27 +0000, 76 150 8.654843 1 0,0.0,0.03434,14.06,14.06,0.0
2025 05 12 08 07 33 +0000, 81 159 9.174203 1 0,0.0,0.03434,14.2,14.2,0.0
2025 05 12 08 07 39 +0000, 77 152 8.770255 1 0,0.0,0.03434,14.17,14.17,0.0
2025 05 12 08 07 45 +0000, 82 160 9.231915 1 0,0.0,0.03434,14.05,14.05,0.0
2025 05 12 08 07 51 +0000, 74 146 8.424022 1 0,0.0,0.03434,14.24,14.24,0.0
2025 05 12 08 07 57 +0000, 85 169 9.751262 1 0,0.0,0.03434,14.15,14.15,0.0
2025 05 12 08 08 03 +0000, 70 138 7.962382 1 0,0.0,0.03434,14.18,14.18,0.0
2025 05 12 08 08 12 +0000, 80 161 9.289597 1 0,30.0,0.18804222222222225,14.18,14.18,4800.0
2025 05 12 08 08 18 +0000, 150 298 17.196262 1 0,30.0,0.18804222222222225,14.14,14.14,4800.0
2025 05 12 08 08 24 +0000, 144 288 16.619061 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 12 08 08 30 +0000, 138 276 15.926452 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 12 08 08 36 +0000, 148 294 16.965387 1 0,30.0,0.18804222222222225,13.94,13.94,4800.0
2025 05 12 08 08 42 +0000, 156 306 17.658051 1 0,30.0,0.18804222222222225,13.68,13.68,4800.0
2025 05 12 08 08 48 +0000, 146 288 16.619093 1 0,30.0,0.18804222222222225,14.25,14.25,4800.0
2025 05 12 08 08 55 +0000, 128 253 14.599009 1 0,30.0,0.18804222222222225,14.19,14.19,4800.0
2025 05 12 08 09 01 +0000, 147 294 16.965370 1 0,30.0,0.18804222222222225,14.12,14.12,4800.0
2025 05 12 08 09 07 +0000, 138 275 15.868743 1 0,30.0,0.18804222222222225,13.78,13.78,4800.0
2025 05 12 08 09 13 +0000, 152 301 17.369427 1 0,30.0,0.18804222222222225,13.73,13.73,4800.0
2025 05 12 08 09 19 +0000, 144 287 16.561352 1 0,30.0,0.18804222222222225,14.14,14.14,4800.0
2025 05 12 08 09 25 +0000, 139 276 15.926468 1 0,30.0,0.18804222222222225,13.72,13.72,4800.0
2025 05 12 08 09 31 +0000, 130 259 14.945286 1 0,30.0,0.18804222222222225,14.18,14.18,4800.0
2025 05 12 08 09 37 +0000, 142 282 16.272770 1 0,30.0,0.18804222222222225,13.96,13.96,4800.0
2025 05 12 08 09 43 +0000, 134 265 15.291595 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 12 08 09 49 +0000, 148 294 16.965387 1 0,30.0,0.18804222222222225,13.75,13.75,4800.0
2025 05 12 08 09 55 +0000, 145 289 16.676788 1 0,30.0,0.18804222222222225,14.29,14.29,4800.0
2025 05 12 08 10 02 +0000, 134 267 15.407011 1 0,30.0,0.18804222222222225,13.89,13.89,4800.0
2025 05 12 08 10 08 +0000, 150 296 17.080843 1 0,30.0,0.18804222222222225,13.89,13.89,4800.0
2025 05 12 08 10 14 +0000, 149 295 17.023113 1 0,30.0,0.18804222222222225,14.22,14.22,4800.0
2025 05 12 08 10 20 +0000, 135 269 15.522444 1 0,30.0,0.18804222222222225,13.79,13.79,4800.0
2025 05 12 08 10 26 +0000, 143 282 16.272787 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 12 08 10 32 +0000, 141 281 16.215046 1 0,30.0,0.18804222222222225,14.26,14.26,4800.0
2025 05 12 08 10 38 +0000, 135 267 15.407026 1 0,30.0,0.18804222222222225,14.13,14.13,4800.0
2025 05 12 08 10 44 +0000, 156 311 17.946608 1 0,30.0,0.18804222222222225,13.76,13.76,4800.0
2025 05 12 08 10 50 +0000, 119 234 13.502448 1 0,30.0,0.18804222222222225,13.89,13.89,4800.0
2025 05 12 08 10 56 +0000, 138 274 15.811033 1 0,30.0,0.18804222222222225,14.14,14.14,4800.0
2025 05 12 08 11 03 +0000, 140 275 15.868774 1 0,30.0,0.18804222222222225,14.08,14.08,4800.0
2025 05 12 08 11 09 +0000, 143 286 16.503626 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 12 08 11 15 +0000, 142 285 16.445898 1 0,30.0,0.18804222222222225,13.77,13.77,4800.0
2025 05 12 08 11 21 +0000, 159 314 18.119795 1 0,30.0,0.18804222222222225,13.83,13.83,4800.0
2025 05 12 08 11 27 +0000, 138 273 15.753325 1 0,30.0,0.18804222222222225,13.91,13.91,4800.0
2025 05 12 08 11 33 +0000, 137 274 15.811017 1 0,30.0,0.18804222222222225,13.84,13.84,4800.0
2025 05 12 08 11 39 +0000, 127 253 14.598995 1 0,30.0,0.18804222222222225,13.94,13.94,4800.0
2025 05 12 08 11 45 +0000, 143 284 16.388206 1 0,30.0,0.18804222222222225,13.84,13.84,4800.0
2025 05 12 08 11 51 +0000, 136 271 15.637877 1 0,30.0,0.18804222222222225,14.08,14.08,4800.0
2025 05 12 08 11 57 +0000, 129 258 14.887562 1 0,30.0,0.18804222222222225,13.85,13.85,4800.0
2025 05 12 08 12 04 +0000, 147 291 16.792240 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 12 08 12 10 +0000, 147 293 16.907660 1 0,30.0,0.18804222222222225,14.08,14.08,4800.0
2025 05 12 08 12 16 +0000, 138 274 15.811033 1 0,30.0,0.18804222222222225,13.96,13.96,4800.0
2025 05 12 08 12 22 +0000, 147 291 16.792240 1 0,30.0,0.18804222222222225,13.72,13.72,4800.0
2025 05 12 08 12 28 +0000, 135 267 15.407026 1 0,30.0,0.18804222222222225,14.1,14.1,4800.0
2025 05 12 08 12 34 +0000, 137 271 15.637891 1 0,30.0,0.18804222222222225,13.62,13.62,4800.0
2025 05 12 08 12 40 +0000, 124 249 14.368121 1 0,30.0,0.18804222222222225,13.89,13.89,4800.0
2025 05 12 08 12 46 +0000, 145 287 16.561369 1 0,30.0,0.18804222222222225,13.95,13.95,4800.0
2025 05 12 08 12 52 +0000, 137 271 15.637891 1 0,30.0,0.18804222222222225,13.99,13.99,4800.0
2025 05 12 08 12 58 +0000, 129 257 14.829854 1 0,30.0,0.18804222222222225,14.13,14.13,4800.0
2025 05 12 08 13 05 +0000, 127 252 14.541287 1 0,30.0,0.18804222222222225,14.11,14.11,4800.0
2025 05 12 08 13 11 +0000, 147 291 16.792240 1 0,30.0,0.18804222222222225,13.91,13.91,4800.0
2025 05 12 08 13 17 +0000, 144 286 16.503643 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 12 08 13 23 +0000, 143 282 16.272787 1 0,30.0,0.18804222222222225,13.93,13.93,4800.0
2025 05 12 08 13 29 +0000, 134 263 15.176177 1 0,30.0,0.18804222222222225,14.06,14.06,4800.0
2025 05 12 08 13 35 +0000, 150 298 17.196262 1 0,30.0,0.18804222222222225,14.09,14.09,4800.0
2025 05 12 08 13 41 +0000, 148 295 17.023096 1 0,30.0,0.18804222222222225,13.71,13.71,4800.0
2025 05 12 08 13 47 +0000, 135 268 15.464735 1 0,30.0,0.18804222222222225,14.09,14.09,4800.0
2025 05 12 08 13 53 +0000, 147 292 16.849949 1 0,30.0,0.18804222222222225,13.77,13.77,4800.0
2025 05 12 08 13 59 +0000, 132 265 15.291565 1 0,30.0,0.18804222222222225,13.66,13.66,4800.0
2025 05 12 08 14 06 +0000, 135 269 15.522444 1 0,30.0,0.18804222222222225,14.14,14.14,4800.0
2025 05 12 08 14 12 +0000, 136 270 15.580168 1 0,30.0,0.18804222222222225,13.97,13.97,4800.0
2025 05 12 08 14 18 +0000, 138 274 15.811033 1 0,30.0,0.18804222222222225,14.09,14.09,4800.0
2025 05 12 08 14 24 +0000, 135 265 15.291610 1 0,30.0,0.18804222222222225,13.9,13.9,4800.0
2025 05 12 08 14 30 +0000, 136 267 15.407043 1 0,30.0,0.18804222222222225,14.21,14.21,4800.0
2025 05 12 08 14 36 +0000, 154 308 17.773439 1 0,30.0,0.18804222222222225,13.96,13.96,4800.0
2025 05 12 08 14 42 +0000, 166 327 18.870176 1 0,30.0,0.18804222222222225,13.95,13.95,4800.0
2025 05 12 08 14 48 +0000, 137 272 15.695601 1 0,30.0,0.18804222222222225,13.84,13.84,4800.0
2025 05 12 08 14 54 +0000, 153 304 17.542576 1 0,30.0,0.18804222222222225,13.83,13.83,4800.0
2025 05 12 08 15 00 +0000, 139 275 15.868758 1 0,30.0,0.18804222222222225,13.87,13.87,4800.0
2025 05 12 08 15 07 +0000, 147 290 16.734529 1 0,30.0,0.18804222222222225,13.93,13.93,4800.0
2025 05 12 08 15 13 +0000, 135 268 15.464735 1 0,30.0,0.18804222222222225,13.96,13.96,4800.0
2025 05 12 08 15 19 +0000, 141 285 16.445883 1 0,30.0,0.18804222222222225,14.09,14.09,4800.0
2025 05 12 08 15 25 +0000, 145 288 16.619078 1 0,30.0,0.18804222222222225,13.95,13.95,4800.0
2025 05 12 08 15 31 +0000, 144 287 16.561352 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 12 08 15 37 +0000, 124 249 14.368121 1 0,30.0,0.18804222222222225,14.08,14.08,4800.0
2025 05 12 08 15 43 +0000, 148 296 17.080807 1 0,30.0,0.18804222222222225,13.93,13.93,4800.0
2025 05 12 08 15 49 +0000, 138 273 15.753325 1 0,30.0,0.18804222222222225,13.76,13.76,4800.0
2025 05 12 08 15 55 +0000, 151 299 17.253990 1 0,30.0,0.18804222222222225,13.91,13.91,4800.0
2025 05 12 08 16 01 +0000, 144 287 16.561352 1 0,30.0,0.18804222222222225,13.96,13.96,4800.0
2025 05 12 08 16 08 +0000, 149 297 17.138535 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 12 08 16 14 +0000, 126 254 14.656687 1 0,30.0,0.18804222222222225,13.86,13.86,4800.0
2025 05 12 08 16 20 +0000, 147 293 16.907660 1 0,30.0,0.18804222222222225,14.15,14.15,4800.0
2025 05 12 08 16 26 +0000, 127 255 14.714410 1 0,30.0,0.18804222222222225,14.01,14.01,4800.0
2025 05 12 08 16 32 +0000, 144 287 16.561352 1 0,30.0,0.18804222222222225,14.19,14.19,4800.0
2025 05 12 08 16 38 +0000, 130 259 14.945286 1 0,30.0,0.18804222222222225,14.15,14.15,4800.0
2025 05 12 08 16 44 +0000, 143 284 16.388206 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 12 08 16 50 +0000, 141 280 16.157337 1 0,30.0,0.18804222222222225,14.22,14.22,4800.0
2025 05 12 08 16 56 +0000, 160 317 18.292948 1 0,30.0,0.18804222222222225,14.14,14.14,4800.0
2025 05 12 08 17 02 +0000, 143 283 16.330498 1 0,30.0,0.18804222222222225,14.23,14.23,4800.0
2025 05 12 08 17 09 +0000, 163 324 18.696985 1 0,30.0,0.18804222222222225,13.75,13.75,4800.0
2025 05 12 08 17 15 +0000, 147 294 16.965370 1 0,30.0,0.18804222222222225,14,14,4800.0
2025 05 12 08 17 21 +0000, 147 291 16.792240 1 0,30.0,0.18804222222222225,13.8,13.8,4800.0
2025 05 12 08 17 27 +0000, 141 280 16.157337 1 0,30.0,0.18804222222222225,13.94,13.94,4800.0
2025 05 12 08 17 33 +0000, 129 255 14.714438 1 0,30.0,0.18804222222222225,14.02,14.02,4800.0
2025 05 12 08 17 39 +0000, 139 279 16.099594 1 0,30.0,0.18804222222222225,14.17,14.17,4800.0
2025 05 12 08 17 45 +0000, 141 280 16.157337 1 0,30.0,0.18804222222222225,13.99,13.99,4800.0
2025 05 12 08 17 51 +0000, 145 290 16.734497 1 0,30.0,0.18804222222222225,14.23,14.23,4800.0
2025 05 12 08 17 57 +0000, 133 261 15.060746 1 0,30.0,0.18804222222222225,14.2,14.2,4800.0
2025 05 12 08 18 03 +0000, 145 287 16.561369 1 0,30.0,0.18804222222222225,13.96,13.96,4800.0
2025 05 12 08 18 10 +0000, 140 276 15.926484 1 0,30.0,0.18804222222222225,14.17,14.17,4800.0
2025 05 12 08 18 18 +0000, 131 260 15.003008 1 0,50.0,0.3293444444444445,14.11,14.11,4800.0
2025 05 12 08 18 24 +0000, 218 435 25.104580 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 12 08 18 30 +0000, 228 455 26.259220 1 0,50.0,0.3293444444444445,13.73,13.73,4800.0
2025 05 12 08 18 36 +0000, 242 481 27.760336 1 0,50.0,0.3293444444444445,14.08,14.08,4800.0
2025 05 12 08 18 42 +0000, 232 458 26.432486 1 0,50.0,0.3293444444444445,14.11,14.11,4800.0
2025 05 12 08 18 48 +0000, 219 436 25.162323 1 0,50.0,0.3293444444444445,13.77,13.77,4800.0
2025 05 12 08 18 54 +0000, 209 417 24.065434 1 0,50.0,0.3293444444444445,14.18,14.18,4800.0
2025 05 12 08 19 01 +0000, 217 431 24.873680 1 0,50.0,0.3293444444444445,13.96,13.96,4800.0
2025 05 12 08 19 07 +0000, 233 465 26.836554 1 0,50.0,0.3293444444444445,13.68,13.68,4800.0
2025 05 12 08 19 13 +0000, 223 443 25.566456 1 0,50.0,0.3293444444444445,14.27,14.27,4800.0
2025 05 12 08 19 19 +0000, 240 476 27.471674 1 0,50.0,0.3293444444444445,13.71,13.71,4800.0
2025 05 12 08 19 25 +0000, 236 469 27.067516 1 0,50.0,0.3293444444444445,13.89,13.89,4800.0
2025 05 12 08 19 31 +0000, 231 460 26.547901 1 0,50.0,0.3293444444444445,14.11,14.11,4800.0
2025 05 12 08 19 37 +0000, 225 449 25.912825 1 0,50.0,0.3293444444444445,13.93,13.93,4800.0
2025 05 12 08 19 43 +0000, 219 435 25.104605 1 0,50.0,0.3293444444444445,13.76,13.76,4800.0
2025 05 12 08 19 49 +0000, 220 437 25.220066 1 0,50.0,0.3293444444444445,13.85,13.85,4800.0
2025 05 12 08 19 55 +0000, 245 487 28.106749 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
