Local Time,Measurement,Size (nm),Voltage (V),Sheath Flow,Flowmeter Flow,Corona HV (V)
2025 05 11 20 34 18 +0200, 684 1415 81.722176 1 0,50.0,0.3293444444444445,13.64,13.64,4800.0
2025 05 11 20 34 24 +0200, 636 1316 75.998779 1 0,50.0,0.3293444444444445,13.91,13.91,4800.0
2025 05 11 20 34 30 +0200, 638 1321 76.287788 1 0,50.0,0.3293444444444445,14.08,14.08,4800.0
2025 05 11 20 34 36 +0200, 653 1348 77.848785 1 0,50.0,0.3293444444444445,14.13,14.13,4800.0
2025 05 11 20 34 42 +0200, 681 1402 80.970833 1 0,50.0,0.3293444444444445,14.04,14.04,4800.0
2025 05 11 20 34 49 +0200, 648 1338 77.270676 1 0,50.0,0.3293444444444445,13.93,13.93,4800.0
2025 05 11 20 34 55 +0200, 696 1436 82.936485 1 0,50.0,0.3293444444444445,14.05,14.05,4800.0
2025 05 11 20 35 01 +0200, 657 1360 78.542381 1 0,50.0,0.3293444444444445,14.04,14.04,4800.0
2025 05 11 20 35 07 +0200, 684 1415 81.722176 1 0,50.0,0.3293444444444445,14.09,14.09,4800.0
2025 05 11 20 35 13 +0200, 640 1316 75.999077 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 20 35 19 +0200, 648 1333 76.981819 1 0,50.0,0.3293444444444445,13.89,13.89,4800.0
2025 05 11 20 35 25 +0200, 663 1366 78.889488 1 0,50.0,0.3293444444444445,14.1,14.1,4800.0
2025 05 11 20 35 31 +0200, 638 1315 75.941162 1 0,50.0,0.3293444444444445,14.04,14.04,4800.0
2025 05 11 20 35 37 +0200, 617 1270 73.339966 1 0,50.0,0.3293444444444445,14.1,14.1,4800.0
2025 05 11 20 35 43 +0200, 636 1312 75.767693 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 11 20 35 50 +0200, 649 1332 76.924118 1 0,50.0,0.3293444444444445,14.13,14.13,4800.0
2025 05 11 20 35 56 +0200, 659 1362 78.658081 1 0,50.0,0.3293444444444445,14.04,14.04,4800.0
2025 05 11 20 36 02 +0200, 621 1278 73.802406 1 0,50.0,0.3293444444444445,14.14,14.14,4800.0
2025 05 11 20 36 08 +0200, 617 1271 73.397736 1 0,50.0,0.3293444444444445,13.99,13.99,4800.0
2025 05 11 20 36 14 +0200, 626 1290 74.496010 1 0,50.0,0.3293444444444445,14.1,14.1,4800.0
2025 05 11 20 36 20 +0200, 605 1243 71.779373 1 0,50.0,0.3293444444444445,13.83,13.83,4800.0
2025 05 11 20 36 26 +0200, 603 1245 71.894760 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 11 20 36 32 +0200, 612 1267 73.166298 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 20 36 38 +0200, 602 1238 71.490326 1 0,50.0,0.3293444444444445,14.07,14.07,4800.0
2025 05 11 20 36 44 +0200, 611 1262 72.877388 1 0,50.0,0.3293444444444445,14.04,14.04,4800.0
2025 05 11 20 36 51 +0200, 655 1344 77.617851 1 0,50.0,0.3293444444444445,14.29,14.29,4800.0
2025 05 11 20 36 57 +0200, 635 1313 75.825394 1 0,50.0,0.3293444444444445,13.94,13.94,4800.0
2025 05 11 20 37 03 +0200, 606 1252 72.299339 1 0,50.0,0.3293444444444445,13.98,13.98,4800.0
2025 05 11 20 37 09 +0200, 601 1242 71.721313 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 11 20 37 15 +0200, 630 1299 75.016228 1 0,50.0,0.3293444444444445,13.83,13.83,4800.0
2025 05 11 20 37 21 +0200, 610 1262 72.877312 1 0,50.0,0.3293444444444445,13.93,13.93,4800.0
2025 05 11 20 37 27 +0200, 602 1245 71.894684 1 0,50.0,0.3293444444444445,14.09,14.09,4800.0
2025 05 11 20 37 33 +0200, 644 1323 76.403786 1 0,50.0,0.3293444444444445,14.11,14.11,4800.0
2025 05 11 20 37 39 +0200, 640 1327 76.634567 1 0,50.0,0.3293444444444445,14.18,14.18,4800.0
2025 05 11 20 37 45 +0200, 631 1299 75.016304 1 0,50.0,0.3293444444444445,13.93,13.93,4800.0
2025 05 11 20 37 52 +0200, 645 1328 76.692719 1 0,50.0,0.3293444444444445,14.23,14.23,4800.0
2025 05 11 20 37 58 +0200, 609 1262 72.877235 1 0,50.0,0.3293444444444445,14.15,14.15,4800.0
2025 05 11 20 38 04 +0200, 598 1232 71.143448 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 11 20 38 10 +0200, 639 1313 75.825699 1 0,50.0,0.3293444444444445,14.2,14.2,4800.0
2025 05 11 20 38 16 +0200, 669 1382 79.814354 1 0,50.0,0.3293444444444445,14.04,14.04,4800.0
2025 05 11 20 38 22 +0200, 631 1305 75.362923 1 0,50.0,0.3293444444444445,14.11,14.11,4800.0
2025 05 11 20 38 28 +0200, 664 1367 78.947342 1 0,50.0,0.3293444444444445,14.11,14.11,4800.0
2025 05 11 20 38 34 +0200, 655 1348 77.848938 1 0,50.0,0.3293444444444445,13.95,13.95,4800.0
2025 05 11 20 38 40 +0200, 641 1319 76.172470 1 0,50.0,0.3293444444444445,14.07,14.07,4800.0
2025 05 11 20 38 46 +0200, 680 1398 80.739655 1 0,50.0,0.3293444444444445,14.19,14.19,4800.0
2025 05 11 20 38 53 +0200, 662 1365 78.831642 1 0,50.0,0.3293444444444445,14.14,14.14,4800.0
2025 05 11 20 38 59 +0200, 632 1303 75.247467 1 0,50.0,0.3293444444444445,14.07,14.07,4800.0
2025 05 11 20 39 07 +0200, 665 1371 79.178520 1 0,100.0,0.6826,14.13,14.13,4800.0
2025 05 11 20 39 13 +0200, 166 338 19.505011 1 0,100.0,0.6826,13.91,13.91,4800.0
2025 05 11 20 39 19 +0200, 166 337 19.447300 1 0,100.0,0.6826,13.86,13.86,4800.0
2025 05 11 20 39 25 +0200, 188 381 21.987162 1 0,100.0,0.6826,14.11,14.11,4800.0
2025 05 11 20 39 31 +0200, 192 391 22.564407 1 0,100.0,0.6826,13.86,13.86,4800.0
2025 05 11 20 39 37 +0200, 180 367 21.178986 1 0,100.0,0.6826,14.01,14.01,4800.0
2025 05 11 20 39 44 +0200, 158 324 18.696890 1 0,100.0,0.6826,13.73,13.73,4800.0
2025 05 11 20 39 50 +0200, 171 347 20.024525 1 0,100.0,0.6826,14.07,14.07,4800.0
2025 05 11 20 39 56 +0200, 161 328 18.927794 1 0,100.0,0.6826,13.74,13.74,4800.0
2025 05 11 20 40 02 +0200, 198 398 22.968555 1 0,100.0,0.6826,14.12,14.12,4800.0
2025 05 11 20 40 08 +0200, 174 351 20.255440 1 0,100.0,0.6826,14.13,14.13,4800.0
2025 05 11 20 40 14 +0200, 188 378 21.814016 1 0,100.0,0.6826,13.95,13.95,4800.0
2025 05 11 20 40 20 +0200, 182 367 21.179026 1 0,100.0,0.6826,13.72,13.72,4800.0
2025 05 11 20 40 26 +0200, 158 320 18.466045 1 0,100.0,0.6826,14.09,14.09,4800.0
2025 05 11 20 40 32 +0200, 168 340 19.620476 1 0,100.0,0.6826,14.14,14.14,4800.0
2025 05 11 20 40 38 +0200, 168 339 19.562765 1 0,100.0,0.6826,14.05,14.05,4800.0
2025 05 11 20 40 45 +0200, 180 367 21.178986 1 0,100.0,0.6826,13.96,13.96,4800.0
2025 05 11 20 40 51 +0200, 179 363 20.948105 1 0,100.0,0.6826,14.09,14.09,4800.0
2025 05 11 20 40 57 +0200, 205 417 24.065336 1 0,100.0,0.6826,13.76,13.76,4800.0
2025 05 11 20 41 03 +0200, 171 349 20.139952 1 0,100.0,0.6826,14.17,14.17,4800.0
2025 05 11 20 41 09 +0200, 182 371 21.409883 1 0,100.0,0.6826,14.21,14.21,4800.0
2025 05 11 20 41 15 +0200, 192 392 22.622122 1 0,100.0,0.6826,14.17,14.17,4800.0
2025 05 11 20 41 21 +0200, 186 378 21.813974 1 0,100.0,0.6826,13.89,13.89,4800.0
2025 05 11 20 41 27 +0200, 198 406 23.430285 1 0,100.0,0.6826,13.95,13.95,4800.0
2025 05 11 20 41 33 +0200, 184 375 21.640785 1 0,100.0,0.6826,13.91,13.91,4800.0
2025 05 11 20 41 39 +0200, 177 361 20.832638 1 0,100.0,0.6826,13.85,13.85,4800.0
2025 05 11 20 41 46 +0200, 185 375 21.640806 1 0,100.0,0.6826,13.97,13.97,4800.0
2025 05 11 20 41 52 +0200, 205 415 23.949902 1 0,100.0,0.6826,13.85,13.85,4800.0
2025 05 11 20 41 58 +0200, 185 378 21.813951 1 0,100.0,0.6826,14.23,14.23,4800.0
2025 05 11 20 42 04 +0200, 186 380 21.929403 1 0,100.0,0.6826,14,14,4800.0
2025 05 11 20 42 10 +0200, 187 378 21.813995 1 0,100.0,0.6826,13.8,13.8,4800.0
2025 05 11 20 42 16 +0200, 203 411 23.718987 1 0,100.0,0.6826,13.77,13.77,4800.0
2025 05 11 20 42 22 +0200, 194 393 22.679882 1 0,100.0,0.6826,14,14,4800.0
2025 05 11 20 42 28 +0200, 184 373 21.525356 1 0,100.0,0.6826,14.03,14.03,4800.0
2025 05 11 20 42 34 +0200, 184 374 21.583071 1 0,100.0,0.6826,13.95,13.95,4800.0
2025 05 11 20 42 40 +0200, 199 405 23.372593 1 0,100.0,0.6826,13.95,13.95,4800.0
2025 05 11 20 42 47 +0200, 190 386 22.275784 1 0,100.0,0.6826,13.98,13.98,4800.0
2025 05 11 20 42 53 +0200, 208 423 24.411716 1 0,100.0,0.6826,13.82,13.82,4800.0
2025 05 11 20 42 59 +0200, 193 392 22.622145 1 0,100.0,0.6826,14.06,14.06,4800.0
2025 05 11 20 43 05 +0200, 198 400 23.083986 1 0,100.0,0.6826,13.96,13.96,4800.0
2025 05 11 20 43 11 +0200, 212 434 25.046711 1 0,100.0,0.6826,14.15,14.15,4800.0
2025 05 11 20 43 17 +0200, 185 375 21.640806 1 0,100.0,0.6826,13.71,13.71,4800.0
2025 05 11 20 43 23 +0200, 198 403 23.257135 1 0,100.0,0.6826,14.16,14.16,4800.0
2025 05 11 20 43 29 +0200, 199 403 23.257158 1 0,100.0,0.6826,13.97,13.97,4800.0
2025 05 11 20 43 35 +0200, 195 396 22.853054 1 0,100.0,0.6826,14.11,14.11,4800.0
2025 05 11 20 43 41 +0200, 201 407 23.488073 1 0,100.0,0.6826,13.89,13.89,4800.0
2025 05 11 20 43 48 +0200, 197 400 23.083963 1 0,100.0,0.6826,14.06,14.06,4800.0
2025 05 11 20 43 54 +0200, 185 376 21.698523 1 0,100.0,0.6826,14.09,14.09,4800.0
2025 05 11 20 44 00 +0200, 192 391 22.564407 1 0,100.0,0.6826,14.09,14.09,4800.0
2025 05 11 20 44 06 +0200, 212 433 24.988993 1 0,100.0,0.6826,14.16,14.16,4800.0
2025 05 11 20 44 12 +0200, 206 419 24.180798 1 0,100.0,0.6826,13.91,13.91,4800.0
2025 05 11 20 44 18 +0200, 185 378 21.813951 1 0,100.0,0.6826,14.09,14.09,4800.0
2025 05 11 20 44 24 +0200, 180 363 20.948128 1 0,100.0,0.6826,14.06,14.06,4800.0
2025 05 11 20 44 30 +0200, 195 397 22.910769 1 0,100.0,0.6826,14.01,14.01,4800.0
2025 05 11 20 44 36 +0200, 171 349 20.139952 1 0,100.0,0.6826,14.25,14.25,4800.0
2025 05 11 20 44 42 +0200, 203 416 24.007574 1 0,100.0,0.6826,13.95,13.95,4800.0
2025 05 11 20 44 49 +0200, 211 429 24.758097 1 0,100.0,0.6826,14.23,14.23,4800.0
2025 05 11 20 44 55 +0200, 195 398 22.968487 1 0,100.0,0.6826,13.66,13.66,4800.0
2025 05 11 20 45 01 +0200, 187 378 21.813995 1 0,100.0,0.6826,14.05,14.05,4800.0
2025 05 11 20 45 07 +0200, 207 421 24.296255 1 0,100.0,0.6826,14.22,14.22,4800.0
2025 05 11 20 45 13 +0200, 193 390 22.506712 1 0,100.0,0.6826,13.95,13.95,4800.0
2025 05 11 20 45 19 +0200, 197 398 22.968531 1 0,100.0,0.6826,14.12,14.12,4800.0
2025 05 11 20 45 25 +0200, 188 384 22.160307 1 0,100.0,0.6826,14.09,14.09,4800.0
2025 05 11 20 45 31 +0200, 178 360 20.774942 1 0,100.0,0.6826,13.89,13.89,4800.0
2025 05 11 20 45 37 +0200, 184 373 21.525356 1 0,100.0,0.6826,14.04,14.04,4800.0
2025 05 11 20 45 43 +0200, 189 386 22.275761 1 0,100.0,0.6826,14.03,14.03,4800.0
2025 05 11 20 45 51 +0200, 180 369 21.294413 1 0,100.0,0.6826,,,4800.0
2025 05 11 20 45 57 +0200, 201 408 23.545788 1 0,100.0,0.6826,13.91,13.91,4800.0
2025 05 11 20 46 03 +0200, 178 360 20.774942 1 0,100.0,0.6826,14.17,14.17,4800.0
2025 05 11 20 46 09 +0200, 185 374 21.583094 1 0,100.0,0.6826,13.98,13.98,4800.0
2025 05 11 20 46 15 +0200, 199 402 23.199444 1 0,100.0,0.6826,14.02,14.02,4800.0
2025 05 11 20 46 21 +0200, 216 443 25.566278 1 0,100.0,0.6826,14.01,14.01,4800.0
2025 05 11 20 46 27 +0200, 180 366 21.121269 1 0,100.0,0.6826,13.97,13.97,4800.0
2025 05 11 20 46 33 +0200, 202 408 23.545813 1 0,100.0,0.6826,14.09,14.09,4800.0
2025 05 11 20 46 39 +0200, 196 398 22.968508 1 0,100.0,0.6826,14.12,14.12,4800.0
2025 05 11 20 46 45 +0200, 193 390 22.506712 1 0,100.0,0.6826,14.14,14.14,4800.0
2025 05 11 20 46 52 +0200, 190 387 22.333498 1 0,100.0,0.6826,14.15,14.15,4800.0
2025 05 11 20 46 58 +0200, 186 376 21.698545 1 0,100.0,0.6826,14.21,14.21,4800.0
2025 05 11 20 47 04 +0200, 187 379 21.871710 1 0,100.0,0.6826,14.03,14.03,4800.0
2025 05 11 20 47 10 +0200, 183 371 21.409904 1 0,100.0,0.6826,13.99,13.99,4800.0
2025 05 11 20 47 16 +0200, 181 369 21.294434 1 0,100.0,0.6826,14.27,14.27,4800.0
2025 05 11 20 47 22 +0200, 191 387 22.333521 1 0,100.0,0.6826,14.16,14.16,4800.0
2025 05 11 20 47 28 +0200, 181 369 21.294434 1 0,100.0,0.6826,14.17,14.17,4800.0
2025 05 11 20 47 34 +0200, 172 347 20.024546 1 0,100.0,0.6826,14.07,14.07,4800.0
2025 05 11 20 47 40 +0200, 182 369 21.294455 1 0,100.0,0.6826,14.19,14.19,4800.0
2025 05 11 20 47 46 +0200, 170 345 19.909081 1 0,100.0,0.6826,13.91,13.91,4800.0
2025 05 11 20 47 53 +0200, 167 340 19.620457 1 0,100.0,0.6826,14.09,14.09,4800.0
2025 05 11 20 47 59 +0200, 164 334 19.274122 1 0,100.0,0.6826,14.13,14.13,4800.0
2025 05 11 20 48 05 +0200, 185 376 21.698523 1 0,100.0,0.6826,14.2,14.2,4800.0
2025 05 11 20 48 11 +0200, 170 345 19.909081 1 0,100.0,0.6826,13.99,13.99,4800.0
2025 05 11 20 48 17 +0200, 174 354 20.428579 1 0,100.0,0.6826,14.01,14.01,4800.0
2025 05 11 20 48 23 +0200, 179 363 20.948105 1 0,100.0,0.6826,14.07,14.07,4800.0
2025 05 11 20 48 29 +0200, 182 368 21.236740 1 0,100.0,0.6826,13.96,13.96,4800.0
2025 05 11 20 48 35 +0200, 152 307 17.715691 1 0,100.0,0.6826,14.13,14.13,4800.0
2025 05 11 20 48 41 +0200, 180 367 21.178986 1 0,100.0,0.6826,14.02,14.02,4800.0
2025 05 11 20 48 47 +0200, 175 355 20.486313 1 0,100.0,0.6826,13.77,13.77,4800.0
2025 05 11 20 48 54 +0200, 182 370 21.352169 1 0,100.0,0.6826,13.97,13.97,4800.0
2025 05 11 20 49 00 +0200, 174 349 20.140013 1 0,100.0,0.6826,14.11,14.11,4800.0
2025 05 11 20 49 06 +0200, 159 323 18.639198 1 0,100.0,0.6826,13.84,13.84,4800.0
2025 05 11 20 49 14 +0200, 171 348 20.082239 1 0,0.0,0.03434,13.91,13.91,4800.0
2025 05 11 20 49 20 +0200, 529 1101 63.571991 1 0,0.0,0.03434,13.96,13.96,4800.0
2025 05 11 20 49 26 +0200, 105 213 12.290447 1 0,0.0,0.03434,13.83,13.83,4800.0
2025 05 11 20 49 32 +0200, 97 198 11.424784 1 0,0.0,0.03434,14.06,14.06,4800.0
2025 05 11 20 49 38 +0200, 88 180 10.386022 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 11 20 49 45 +0200, 87 177 10.212904 1 0,0.0,0.03434,13.82,13.82,4800.0
2025 05 11 20 49 51 +0200, 93 190 10.963109 1 0,0.0,0.03434,13.79,13.79,4800.0
2025 05 11 20 49 57 +0200, 104 214 12.348140 1 0,0.0,0.03434,13.8,13.8,4800.0
2025 05 11 20 50 03 +0200, 87 180 10.386012 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 11 20 50 09 +0200, 85 174 10.039776 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 11 20 50 15 +0200, 86 174 10.039785 1 0,0.0,0.03434,13.96,13.96,4800.0
2025 05 11 20 50 21 +0200, 91 186 10.732273 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 11 20 50 27 +0200, 95 195 11.251650 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 11 20 50 33 +0200, 85 173 9.982073 1 0,0.0,0.03434,13.96,13.96,4800.0
2025 05 11 20 50 39 +0200, 79 162 9.347290 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 11 20 50 46 +0200, 85 176 10.155181 1 0,0.0,0.03434,13.84,13.84,4800.0
2025 05 11 20 50 52 +0200, 87 178 10.270606 1 0,0.0,0.03434,14.07,14.07,4800.0
2025 05 11 20 50 58 +0200, 83 169 9.751243 1 0,0.0,0.03434,14.15,14.15,4800.0
2025 05 11 20 51 04 +0200, 97 197 11.367080 1 0,0.0,0.03434,14.14,14.14,4800.0
2025 05 11 20 51 10 +0200, 90 185 10.674560 1 0,0.0,0.03434,13.91,13.91,4800.0
2025 05 11 20 51 16 +0200, 97 196 11.309376 1 0,0.0,0.03434,13.73,13.73,4800.0
2025 05 11 20 51 22 +0200, 87 180 10.386012 1 0,0.0,0.03434,13.97,13.97,4800.0
2025 05 11 20 51 28 +0200, 96 195 11.251661 1 0,0.0,0.03434,13.73,13.73,4800.0
2025 05 11 20 51 34 +0200, 94 191 11.020823 1 0,0.0,0.03434,13.67,13.67,4800.0
2025 05 11 20 51 40 +0200, 96 197 11.367068 1 0,0.0,0.03434,14.06,14.06,4800.0
2025 05 11 20 51 47 +0200, 107 219 12.636703 1 0,0.0,0.03434,13.94,13.94,4800.0
2025 05 11 20 51 53 +0200, 93 189 10.905405 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 11 20 51 59 +0200, 95 193 11.136242 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 11 20 52 05 +0200, 72 146 8.424005 1 0,0.0,0.03434,14.14,14.14,4800.0
2025 05 11 20 52 11 +0200, 96 198 11.424773 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 11 20 52 17 +0200, 84 173 9.982062 1 0,0.0,0.03434,14.15,14.15,4800.0
2025 05 11 20 52 23 +0200, 89 183 10.559142 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 11 20 52 29 +0200, 99 201 11.597919 1 0,0.0,0.03434,14.01,14.01,4800.0
2025 05 11 20 52 35 +0200, 91 187 10.789977 1 0,0.0,0.03434,14.18,14.18,4800.0
2025 05 11 20 52 41 +0200, 86 176 10.155190 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 20 52 48 +0200, 91 185 10.674570 1 0,0.0,0.03434,13.8,13.8,4800.0
2025 05 11 20 52 54 +0200, 95 195 11.251650 1 0,0.0,0.03434,14.16,14.16,4800.0
2025 05 11 20 53 00 +0200, 99 205 11.828737 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 11 20 53 06 +0200, 88 179 10.328320 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 11 20 53 12 +0200, 92 191 11.020802 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 11 20 53 18 +0200, 85 175 10.097478 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 11 20 53 24 +0200, 81 167 9.635819 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 11 20 53 30 +0200, 82 170 9.808935 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 11 20 53 36 +0200, 93 191 11.020813 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 11 20 53 42 +0200, 95 197 11.367057 1 0,0.0,0.03434,14.26,14.26,4800.0
2025 05 11 20 53 49 +0200, 92 191 11.020802 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 11 20 53 55 +0200, 88 180 10.386022 1 0,0.0,0.03434,13.89,13.89,4800.0
2025 05 11 20 54 01 +0200, 79 160 9.231886 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 11 20 54 07 +0200, 89 181 10.443736 1 0,0.0,0.03434,14.2,14.2,4800.0
2025 05 11 20 54 13 +0200, 87 178 10.270606 1 0,0.0,0.03434,13.84,13.84,4800.0
2025 05 11 20 54 19 +0200, 89 180 10.386032 1 0,0.0,0.03434,13.9,13.9,4800.0
2025 05 11 20 54 25 +0200, 93 191 11.020813 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 11 20 54 31 +0200, 91 186 10.732273 1 0,0.0,0.03434,14.19,14.19,4800.0
2025 05 11 20 54 37 +0200, 72 148 8.539407 1 0,0.0,0.03434,13.97,13.97,4800.0
2025 05 11 20 54 43 +0200, 91 185 10.674570 1 0,0.0,0.03434,13.71,13.71,4800.0
2025 05 11 20 54 50 +0200, 86 177 10.212893 1 0,0.0,0.03434,13.91,13.91,4800.0
2025 05 11 20 54 56 +0200, 84 174 10.039765 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 11 20 55 02 +0200, 90 184 10.616856 1 0,0.0,0.03434,13.88,13.88,4800.0
2025 05 11 20 55 08 +0200, 100 202 11.655636 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 11 20 55 14 +0200, 96 198 11.424773 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 11 20 55 20 +0200, 93 191 11.020813 1 0,0.0,0.03434,14.01,14.01,4800.0
2025 05 11 20 55 26 +0200, 89 183 10.559142 1 0,0.0,0.03434,13.85,13.85,4800.0
2025 05 11 20 55 32 +0200, 89 184 10.616845 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 11 20 55 38 +0200, 94 191 11.020823 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 11 20 55 44 +0200, 98 200 11.540203 1 0,0.0,0.03434,13.73,13.73,4800.0
2025 05 11 20 55 51 +0200, 90 184 10.616856 1 0,0.0,0.03434,13.86,13.86,4800.0
2025 05 11 20 55 57 +0200, 91 186 10.732273 1 0,0.0,0.03434,13.97,13.97,4800.0
2025 05 11 20 56 03 +0200, 85 174 10.039776 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 11 20 56 09 +0200, 101 207 11.944170 1 0,0.0,0.03434,13.73,13.73,4800.0
2025 05 11 20 56 15 +0200, 82 166 9.578126 1 0,0.0,0.03434,13.77,13.77,4800.0
2025 05 11 20 56 21 +0200, 93 189 10.905405 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 11 20 56 27 +0200, 90 183 10.559153 1 0,0.0,0.03434,13.92,13.92,4800.0
